name,model_name,feature_set,train_window,train_seasons,recency_half_life,train_rows,validation_rows,test_rows,feature_count,decision_threshold,validation_accuracy,validation_balanced_accuracy,validation_f1_weighted,validation_roc_auc,validation_brier_score,validation_selection_metric,test_accuracy,test_balanced_accuracy,test_f1_weighted,test_roc_auc,test_log_loss,test_brier_score,test_selection_metric,majority_class_rate,baseline_accuracy_delta,notes
home_win_all_features_last_8_histgb_l2_010_recency_1p0,histgb_l2_010,all_features,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,118,0.38999999999999996,0.6587771203155819,0.6588322884012539,0.6593363602019006,0.7236833855799373,0.2245014247302155,0.6783632283249559,0.6140350877192983,0.6140350877192982,0.608125,0.6889812249923053,0.6794679427120435,0.23701283568701673,0.6356324157433056,0.5,0.11403508771929827,
home_win_no_market_last_8_histgb_l2_010_recency_2p0,histgb_l2_010,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,104,0.3999999999999999,0.6607495069033531,0.6650313479623824,0.6609078871522311,0.7109717868338559,0.2203745026256182,0.6781949605023018,0.6052631578947368,0.6052631578947368,0.6008403361344538,0.6732840874115112,0.6677747308192575,0.23554678625087822,0.6250060134857267,0.5,0.10526315789473684,
home_win_compact_last_8_histgb_l2_010_recency_2p0,histgb_l2_010,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",2.0,2812,507,228,37,0.5399999999999999,0.6646942800788954,0.6595689655172414,0.6634459813992296,0.7180564263322883,0.21774451658814306,0.6776967561440538,0.618421052631579,0.618421052631579,0.6184137121751342,0.6956755924899968,0.6571511213426078,0.23146498360357448,0.6415963135206376,0.5,0.11842105263157898,
home_win_all_features_last_6_histgb_l2_002_recency_none,histgb_l2_002,all_features,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,118,0.42999999999999994,0.6567567567567567,0.6625325597916173,0.6575018524177633,0.7147762254321572,0.2259543242929793,0.6774510533777012,0.5921052631578947,0.5921052631578947,0.5833775419982317,0.688442597722376,0.6690156633706197,0.23472907412067257,0.6196973053532897,0.5,0.09210526315789469,
home_win_form_market_elo_last_6_histgb_l2_010_recency_2p0,histgb_l2_010,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,62,0.63,0.6702702702702703,0.6547774094245797,0.6631925345110276,0.7235969689793985,0.21870211324723182,0.6766855460539927,0.6403508771929824,0.6403508771929824,0.6264386189258313,0.6743613419513697,0.6629324258396445,0.2334368458912263,0.648467177880426,0.5,0.14035087719298245,
home_win_no_market_last_6_histgb_l2_002_recency_4p0,histgb_l2_002,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",4.0,2052,370,228,104,0.38999999999999996,0.6567567567567567,0.6619109637698318,0.6576124871389495,0.7132370352829742,0.2249595580665589,0.6766640137291422,0.6052631578947368,0.6052631578947368,0.6015533980582525,0.6727454601415819,0.6810987585137201,0.23834294158858027,0.6249513845933177,0.5,0.10526315789473684,
home_win_market_only_last_8_histgb_l2_002_recency_1p0,histgb_l2_002,market_only,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,14,0.4599999999999999,0.6646942800788954,0.6572100313479624,0.6617770723614824,0.7194905956112854,0.22787651345378163,0.6765792567789873,0.5964912280701754,0.5964912280701755,0.5926990291262136,0.6449292089873807,0.7566316281255796,0.26442157721291953,0.6104537925037428,0.5,0.0964912280701754,
home_win_compact_last_8_histgb_l2_010_recency_4p0,histgb_l2_010,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,37,0.5199999999999999,0.6646942800788954,0.6588949843260188,0.6630249059398857,0.7139498432601882,0.21788814907882326,0.6760309302483496,0.6052631578947368,0.605263157894737,0.6041666666666666,0.6939827639273622,0.6532319933598756,0.23079781930246812,0.631714566020314,0.5,0.10526315789473684,
home_win_no_market_last_8_logistic_l2_c03_recency_1p0,logistic_l2_c03,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,104,0.49999999999999994,0.6607495069033531,0.6582915360501567,0.6607495069033531,0.7129310344827586,0.2153644476629371,0.6750520812079167,0.631578947368421,0.631578947368421,0.6311248073959939,0.6770544783010157,0.6383421802528366,0.22366330366168094,0.6451534856523353,0.5,0.13157894736842102,
home_win_no_market_last_6_histgb_l2_002_recency_none,histgb_l2_002,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,104,0.31999999999999995,0.6486486486486487,0.664574946720341,0.644566164709353,0.7085898650248638,0.22512635988004015,0.6747781049100497,0.5789473684210527,0.5789473684210527,0.5655763734518895,0.65958756540474,0.696761094030407,0.24523349010670434,0.6011337782707844,0.5,0.07894736842105265,
home_win_no_market_last_8_histgb_l2_010_recency_none,histgb_l2_010,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,104,0.42999999999999994,0.6548323471400395,0.6575548589341693,0.6553321519973365,0.7146551724137932,0.21531546251252007,0.6743515469375315,0.6096491228070176,0.6096491228070176,0.6087384069567899,0.6701292705447831,0.653065464947662,0.2290663042663863,0.627656559750813,0.5,0.10964912280701755,
home_win_no_market_last_8_histgb_l2_002_recency_none,histgb_l2_002,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,104,0.36999999999999994,0.6528599605522682,0.6601175548589342,0.6516840119091527,0.7109404388714733,0.21799020419059956,0.6740993886202287,0.5745614035087719,0.5745614035087719,0.5642940168246025,0.6792859341335795,0.650714117753035,0.2273509538455049,0.6044386546935888,0.5,0.07456140350877194,
home_win_compact_last_8_histgb_l2_010_recency_none,histgb_l2_010,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,37,0.4099999999999999,0.6528599605522682,0.6604545454545454,0.6514809184887199,0.7061442006269592,0.21995164462851086,0.6728153979613958,0.6008771929824561,0.6008771929824561,0.5861573750872643,0.7077562326869807,0.6351354991848721,0.22305420860220682,0.6307329322095346,0.5,0.10087719298245612,
home_win_compact_last_8_histgb_l2_002_recency_4p0,histgb_l2_002,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",4.0,2812,507,228,37,0.3999999999999999,0.650887573964497,0.6559404388714734,0.6507653380978465,0.7126175548589342,0.22040999426524127,0.6721673085516676,0.6052631578947368,0.6052631578947368,0.5869565217391305,0.6917513080947983,0.6622965270631826,0.23348695116032142,0.6284636075314144,0.5,0.10526315789473684,
home_win_form_market_elo_last_6_histgb_l2_002_recency_none,histgb_l2_002,form_market_elo,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",,2052,370,228,62,0.3499999999999999,0.6432432432432432,0.6584773857447312,0.6395610247826996,0.7066362775278239,0.2274127926652983,0.6700875991353543,0.6008771929824561,0.6008771929824561,0.5815501280680878,0.6796706678978146,0.6640728572686497,0.2326220129173377,0.6216161757199083,0.5,0.10087719298245612,
home_win_no_market_last_6_histgb_l2_002_recency_2p0,histgb_l2_002,no_market,last_6,"['2021', '2122', '2223', '2324', '2425', '2526']",2.0,2052,370,228,104,0.3999999999999999,0.6486486486486487,0.655251006393559,0.6492031545223035,0.7072874733601705,0.23071968562947073,0.6699547687028542,0.5877192982456141,0.5877192982456141,0.586158955742643,0.6699753770390888,0.7045004433818349,0.24675605127300132,0.6121620705082109,0.5,0.08771929824561409,
home_win_compact_last_8_histgb_l2_002_recency_none,histgb_l2_002,compact,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",,2812,507,228,37,0.4099999999999999,0.6489151873767258,0.6554702194357367,0.6481035032523866,0.7024764890282131,0.22207322686862319,0.668467092885977,0.6096491228070176,0.6096491228070176,0.5938269380892333,0.6993690366266543,0.6517928977682252,0.22911006320761393,0.6341917692452409,0.5,0.10964912280701755,
home_win_no_market_last_8_histgb_l2_010_recency_1p0,histgb_l2_010,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,104,0.3499999999999999,0.6469428007889546,0.652641065830721,0.6465389347721848,0.7026959247648903,0.22970319224353716,0.6667422038521914,0.5877192982456141,0.5877192982456141,0.5838446601941748,0.6757463835026162,0.6842461903756427,0.24174694085797369,0.6135462281149988,0.5,0.08771929824561409,
home_win_no_market_last_8_histgb_l2_002_recency_1p0,histgb_l2_002,no_market,last_8,"['1819', '1920', '2021', '2122', '2223', '2324', '2425', '2526']",1.0,2812,507,228,104,0.33999999999999997,0.6410256410256411,0.6461755485893417,0.6408329143623261,0.7034012539184953,0.22966783962175272,0.6625418650540355,0.5745614035087719,0.5745614035087719,0.5709213666259241,0.6765927977839336,0.6975939796437566,0.24673420390317857,0.6046248162588933,0.5,0.07456140350877194,
home_win_no_market_last_2_logistic_l2_c03_recency_none,logistic_l2_c03,no_market,last_2,"['2425', '2526']",,532,96,228,104,0.5599999999999999,0.65625,0.6543478260869565,0.6554625286353223,0.6621739130434783,0.24965433590276354,0.6568628575561679,0.618421052631579,0.618421052631579,0.6157526683842474,0.6676669744536781,0.6594609987497506,0.23273822151898424,0.632794571541109,0.5,0.11842105263157898,
